id,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,label
162,399.35754,1347.2406,186.86107,1347.9226,379.42593,1381.0114,207.31656,1391.0347,409.42072,1458.1293,160.72949,1457.25,753.2746,456.40558,175.58647,554.5299,799.54974,425.27527,198.66656,543.41705,799.0718,402.4535,204.17194,496.7241,775.38464,416.83835,208.74352,497.10144,447.1636,422.47418,206.80463,432.9563,3
163,442.07663,1312.1116,187.49014,1313.9911,421.31915,1347.4352,207.3784,1359.9384,451.29318,1424.9255,159.33485,1421.1273,535.28723,405.4693,150.88419,393.06763,539.66077,358.1213,158.61624,344.91437,534.2895,330.02408,164.32669,321.64993,515.29785,352.22717,178.32549,338.8249,446.8377,424.9741,206.45596,424.41516,3
164,413.69635,1322.2731,171.97267,1331.7795,392.9719,1355.7664,191.04666,1367.682,434.63565,1428.9783,147.46925,1436.5513,365.26312,512.6328,285.75998,512.4447,323.1723,489.52823,327.69473,499.21375,324.94016,454.6585,321.5259,467.55707,334.38724,462.8534,311.74564,474.85016,442.87598,424.20895,192.93983,409.26114,3
165,449.12567,1368.1249,163.5507,1355.7275,432.7207,1399.9243,187.46739,1396.2292,453.65146,1479.5554,118.28853,1468.9114,428.6767,482.0373,138.4133,750.70593,382.07748,457.7675,115.7683,793.5876,389.1424,423.5445,130.42487,799.61597,389.66077,436.59824,150.57841,785.0733,479.6224,422.92587,219.88054,417.91815,3
166,415.45923,1321.1614,163.6044,1334.9207,398.31573,1358.9436,186.1442,1376.8479,435.10974,1430.2826,139.61977,1445.2635,535.0243,486.73254,156.59758,525.2404,560.4812,450.06104,192.07066,517.56116,561.5313,419.0575,199.94458,475.06516,539.3559,434.6903,194.3239,476.78827,367.68134,423.6975,141.16113,418.31668,3
167,449.876,1323.7946,187.46199,1330.4994,426.7264,1355.3905,218.30992,1370.4889,470.49945,1443.5626,150.48167,1448.4186,458.96915,703.5786,110.82025,781.08997,442.96713,738.0264,83.64821,831.8686,413.6659,713.5209,107.93314,830.97864,407.9391,703.349,130.0985,810.95264,483.3548,428.72418,215.62218,433.3553,3
168,444.1761,1301.3872,189.5382,1320.3379,421.59784,1328.3054,202.14078,1346.3654,474.14172,1415.6028,169.29308,1433.0,229.3489,515.80347,409.3608,517.80505,171.73497,516.0024,460.3824,530.7697,174.84662,484.66995,464.4956,506.4099,198.49767,485.59448,441.54636,503.69214,438.15442,420.4038,218.31636,409.00327,3
169,429.07333,1325.2708,201.16388,1312.2312,413.8216,1355.8291,225.0899,1349.5996,439.69824,1428.5269,179.46863,1414.6184,309.83105,365.33057,144.50766,145.47626,284.28058,342.44107,144.1339,101.231766,284.17603,323.47034,160.4837,103.87451,292.9595,333.29953,167.24817,116.87122,407.25482,410.2379,215.19788,383.15048,3
170,404.48132,1348.076,158.29927,1334.6825,384.89532,1385.3955,177.41289,1380.1809,412.5658,1463.4877,129.65608,1445.8499,544.5766,418.70667,133.80026,380.8103,554.02277,367.1742,139.73798,330.71277,550.93646,335.55194,144.2929,304.9773,529.6924,357.02698,159.73422,322.70993,444.9245,416.99158,198.19469,402.48672,3
171,410.2649,1316.9276,178.9737,1287.5629,392.93683,1350.4546,201.83253,1325.7994,420.21857,1423.2102,133.20267,1390.2896,417.1327,557.9071,147.1063,747.3131,395.2449,557.80853,123.09988,791.66785,387.58804,537.1375,139.9646,793.2351,390.19284,537.6667,157.85712,776.6114,449.21198,436.2793,229.39827,440.9351,2
172,404.51093,1321.3052,176.2878,1283.891,404.37836,1351.8019,198.08292,1321.3706,400.7318,1429.8892,128.29623,1379.6797,245.38719,365.3199,191.11151,446.6809,201.01346,324.6485,197.89171,409.50476,226.5536,303.69995,186.85979,392.55786,241.08171,316.12564,187.93999,403.67194,458.95068,415.2749,271.2451,429.29218,2
173,429.05914,1298.7529,190.57211,1276.6205,410.1094,1334.361,208.68452,1314.9701,445.5119,1395.3552,166.93718,1372.5573,589.9179,212.18063,132.70084,191.17004,606.6125,154.21512,136.69199,137.62894,580.7261,145.4876,167.41547,133.23181,562.3009,172.82112,175.64612,156.85898,437.74243,432.3941,240.9338,410.46323,3
174,429.89203,1365.4282,190.5101,1374.472,412.4487,1397.7891,209.63297,1413.5785,442.32767,1478.623,166.34921,1485.4547,508.9296,523.56903,92.86857,222.90118,497.37555,492.5713,108.222305,168.35574,496.15588,455.74802,132.98323,167.85675,483.20734,470.03253,135.95413,193.40218,470.81836,436.5235,226.28523,394.76984,3
175,430.3176,1324.4363,184.08086,1329.1213,408.65594,1350.1465,205.59589,1358.6157,448.1209,1434.2319,158.9369,1440.0885,344.95444,505.35498,325.10928,511.00732,293.04575,490.63562,371.35583,498.02466,298.11136,453.8559,360.56995,464.62317,314.45117,459.24393,348.37454,472.51276,473.2464,403.1966,216.89725,403.9874,2
176,443.67862,1316.7388,227.14224,1276.585,436.78363,1342.5397,253.61104,1313.2415,421.09335,1416.789,192.64665,1377.3412,388.70938,407.48218,257.58163,168.01743,369.20377,389.3964,266.9958,121.925316,368.01285,374.25415,281.14673,129.68442,375.1663,385.2762,285.10025,144.3676,492.36105,428.35437,309.49222,399.37576,3
177,455.6772,1307.3147,195.3258,1336.707,434.0748,1336.958,210.97205,1369.4663,484.52264,1413.5406,182.09201,1443.7292,456.23175,491.56915,306.05405,304.46255,450.26746,451.4228,319.72287,271.52325,465.72177,422.04327,315.6308,271.93018,451.30814,435.13684,318.05243,282.81403,422.7786,448.8118,224.4099,406.31497,3
178,437.26822,1295.6,172.77405,1321.3296,412.6596,1325.581,190.21199,1354.6179,470.98724,1407.9395,158.30553,1432.5751,492.8906,753.6206,249.84807,252.93414,505.06372,803.1452,268.25052,223.48941,483.19226,796.7069,268.82233,224.16832,462.54587,780.8319,269.01205,235.83244,429.71628,461.71036,223.16481,408.36517,1
179,413.076,1327.956,171.02454,1323.1514,389.84067,1362.5153,192.61517,1361.0265,441.76562,1438.3289,150.4216,1432.4214,444.13162,367.44522,221.96829,522.5685,411.3265,340.91476,264.9459,515.2246,386.94104,330.11856,267.68286,484.5732,391.6719,345.86035,259.4198,493.46127,422.01086,415.2293,182.7862,428.4945,3
180,430.85635,1358.9285,194.08516,1385.6919,414.3852,1391.3401,216.65625,1424.7534,463.8171,1481.0916,164.16655,1507.8113,477.7895,757.3304,107.5239,121.493454,477.85544,808.8624,121.53541,59.394608,454.89758,799.06604,144.39293,60.515137,434.71304,783.3057,150.03542,88.798294,459.9253,418.64984,220.07872,375.67084,3
181,433.2239,1316.3684,193.62378,1323.3494,412.795,1342.3395,206.85577,1348.2728,457.48477,1429.5859,171.45157,1435.7764,228.97435,491.23315,421.66946,515.6975,170.04698,488.1691,472.49738,533.0123,175.31587,460.17572,480.46277,510.29364,199.34639,462.59583,457.87012,506.3883,446.43915,411.9345,230.3334,396.1095,1
182,415.49173,1308.7682,185.31374,1293.0126,393.3515,1340.5459,204.21216,1336.0491,423.6643,1411.1932,152.31819,1390.185,433.35233,490.36453,154.17119,251.82468,391.23422,470.37238,168.85826,205.79968,386.02863,436.64575,190.14296,209.03175,390.3511,448.61334,190.88953,231.3902,494.90765,413.2735,268.4492,386.78625,3
183,438.77585,1303.7731,202.192,1304.1454,416.83917,1331.8022,213.50337,1329.4912,462.5113,1412.6124,179.94815,1409.2854,261.73383,516.4933,432.56857,515.6299,203.26187,519.7748,482.5975,529.0213,202.77478,491.90894,486.29642,509.21625,226.1103,492.5804,463.68524,507.43198,445.1138,425.2885,232.43542,415.69217,2
184,403.37558,1334.7412,152.38713,1324.8646,384.3982,1370.5305,168.9307,1363.5945,410.5611,1437.7734,127.286545,1425.9009,535.47614,105.25864,152.9791,72.92511,558.85986,60.152206,133.36476,26.232147,536.06335,44.02443,156.90598,20.33577,520.264,60.958405,170.63467,32.242737,414.77963,414.451,227.45575,400.25165,3
185,467.2893,1286.4313,223.29712,1309.5991,444.317,1315.8269,244.90414,1340.4722,486.23068,1390.4828,184.1607,1412.4431,459.63895,496.5831,462.3701,438.9062,436.73062,481.02942,506.46527,442.6216,444.30505,448.13635,515.17676,419.33255,446.1171,451.4867,493.1888,420.09552,445.99963,437.46344,241.61845,404.80698,3
186,412.47165,1327.307,180.52518,1331.1046,388.58652,1364.0234,195.67096,1370.1288,441.0788,1442.1941,158.04251,1441.9781,482.8942,782.0112,134.43434,735.7819,489.45972,831.4267,125.5845,782.4918,467.56018,821.7345,148.40964,773.87726,448.43753,804.9237,161.83006,754.2947,452.8725,436.229,198.32695,420.52402,2
187,414.07248,1343.9508,162.53194,1356.5332,395.2783,1381.1489,182.84012,1404.1421,428.1928,1454.3774,135.63034,1465.1567,528.2201,399.28983,137.782,357.0932,535.17377,344.6073,146.79463,303.03162,529.6047,317.15692,156.5713,282.32132,508.48886,340.55576,170.76971,303.44543,439.71182,424.64352,202.01697,407.44724,3
188,412.71463,1329.864,172.39731,1335.2601,389.84338,1364.66,194.44841,1373.644,433.43988,1448.5187,142.19157,1450.8835,543.3445,756.62384,222.96684,657.20825,565.1251,810.92523,244.12537,693.8868,545.3724,805.9567,263.36465,668.21234,522.191,788.901,261.19107,653.9094,442.15332,421.67087,185.64728,409.95856,2
189,408.11185,1332.5999,150.26242,1346.3873,387.98373,1370.9983,166.209,1384.3081,444.5206,1447.4954,132.1277,1455.5891,393.50534,715.27454,34.167973,636.2668,392.5584,764.1343,42.005196,677.8495,362.94293,747.62726,71.18121,652.19946,349.7914,731.76337,69.71752,638.32,381.85373,390.84567,125.71664,375.05844,3
190,416.28183,1316.5284,199.57939,1285.2277,406.48624,1348.1992,222.0132,1323.2562,411.71063,1421.0317,167.89734,1383.2822,350.74362,360.54846,140.25157,161.70433,328.15198,339.08124,133.76025,121.9334,323.0095,322.84528,148.54137,121.89819,328.7069,332.72516,157.35376,134.26636,405.8486,407.01093,209.49576,380.68964,3
191,453.04044,1315.2172,189.32555,1332.4038,428.73035,1343.3599,203.23914,1359.9342,480.56067,1431.8744,168.9151,1447.5088,255.38168,478.78082,445.21338,503.11508,203.81172,476.58795,493.84525,514.6159,205.10855,453.09402,498.22452,495.58905,227.10036,456.63464,474.0756,493.3883,446.50977,418.07867,236.32327,408.80017,3
192,447.82755,1336.6417,204.4947,1358.0513,424.51163,1373.0215,223.46518,1398.8593,473.746,1450.044,173.89574,1470.2759,512.1898,752.7323,176.7685,741.9141,516.1287,805.7274,168.20653,792.98645,485.72058,791.3226,195.09306,780.0509,467.51483,773.57025,209.16808,757.9995,476.7346,428.96805,223.68312,426.148,2
193,438.90588,1351.0254,188.53412,1363.6969,416.31927,1382.5201,205.60492,1398.5145,478.04843,1470.5918,162.33978,1483.3167,493.49753,759.3285,200.9408,756.3679,496.74396,809.5285,211.36485,802.34674,470.31046,793.2003,233.37454,781.7826,452.67636,775.6621,242.14964,759.8535,465.73413,425.89215,191.43471,431.0465,2
194,431.95938,1363.396,191.42905,1371.4435,409.54117,1396.8813,215.27402,1407.3785,452.35214,1488.1505,161.1504,1491.9696,646.9817,757.06476,276.89407,523.3877,687.0414,802.5608,335.34555,517.21704,682.4028,806.8218,335.84283,473.54724,653.417,794.1932,320.61154,480.37506,467.85596,421.6471,202.2435,397.04285,3
195,447.17035,1330.1069,194.80959,1353.7231,424.0725,1360.4772,214.82344,1387.2153,469.58112,1441.9854,173.00095,1463.2891,454.91968,505.68478,318.17963,280.09885,445.44525,467.74814,333.0273,253.72592,460.08524,434.69403,325.43155,259.86523,448.10684,447.95563,324.9036,267.28455,409.04733,455.3311,196.66562,410.23004,3
196,423.71933,1311.707,173.67094,1299.624,408.80145,1347.8054,195.5075,1337.5562,436.41617,1418.4299,142.45432,1406.0818,490.09668,292.32886,227.48195,508.3705,478.9362,248.14145,276.80975,497.6703,453.6278,236.55789,279.9959,467.54196,448.3216,260.847,269.39865,477.58728,385.2526,386.0185,154.58357,420.26242,1
197,407.84528,1349.2042,167.09937,1336.6721,386.61407,1380.7764,185.89111,1374.8387,417.11337,1456.5964,143.31725,1441.9147,400.28894,508.20145,205.1196,281.92746,359.75397,477.9389,247.2281,252.96222,363.66333,443.16226,258.97858,260.12646,367.72623,457.09192,245.12405,279.24524,464.9372,428.22034,224.79268,385.61874,3
198,403.7953,1294.564,173.93127,1299.8059,379.88586,1330.1028,195.58818,1337.2793,431.12738,1401.6699,151.8498,1409.5693,412.88336,380.4988,216.25874,515.18933,375.37286,360.71347,258.0283,503.058,349.03494,348.31274,257.06638,475.11743,356.84595,361.63794,248.728,485.78882,401.48672,396.42993,167.68399,423.474,3
199,449.518,1313.9543,200.25183,1317.851,428.09357,1341.1542,214.30696,1341.9727,473.67587,1429.1731,177.13599,1430.1313,253.12015,512.08264,413.87747,523.84576,194.28223,512.1421,464.3072,537.19934,195.77963,485.28375,467.75974,515.9781,219.60133,487.3792,444.8675,514.41986,442.1997,428.19827,227.76775,418.7808,3
200,431.21646,1307.6044,183.73647,1287.259,415.44113,1338.9369,205.92589,1327.9894,424.60513,1400.7566,152.2937,1376.459,478.27682,234.71173,227.04536,236.96964,487.90417,200.51048,233.09557,206.01611,471.67664,206.04797,251.64905,205.31151,461.62155,224.44649,256.1792,217.82585,421.38962,429.2589,245.40778,417.7182,3
201,416.10498,1303.8489,176.45444,1320.5139,395.01608,1334.8425,197.45145,1355.5641,427.93024,1413.2058,142.82382,1426.24,446.11404,617.69244,233.84813,615.147,416.74774,632.0101,266.47293,642.236,403.26608,595.3724,284.2242,614.6766,405.8988,593.4781,275.75912,606.5413,454.03207,445.63538,207.93178,422.17767,3
202,439.5797,1344.1238,187.82655,1348.5052,421.10977,1376.1232,204.67076,1393.3855,444.9198,1453.7562,146.13426,1454.8224,477.8849,501.17664,102.04085,223.9434,442.63147,477.65204,108.009445,170.50507,438.20978,439.55634,132.66014,168.8489,436.84378,451.37238,137.86188,192.79507,503.77747,426.74472,261.0187,391.42014,1
203,402.22256,1329.7704,156.49002,1333.9008,378.79538,1365.4022,180.64809,1370.1307,430.25964,1452.1663,129.86784,1452.7751,504.18784,769.5923,232.94496,549.96814,520.29626,826.8462,275.38858,555.8881,500.2426,819.2129,279.2341,516.12854,478.9349,800.2251,269.58243,515.1127,443.12115,412.1809,179.86443,386.22052,2
204,432.89523,1367.1775,187.25325,1371.9348,411.70844,1398.9691,207.01929,1412.6272,444.8771,1477.3606,165.53764,1483.213,442.7172,522.62054,188.08154,234.31912,415.85205,494.43756,226.90295,199.59949,417.97784,458.35477,244.43364,212.53467,413.35144,472.70624,231.84781,234.13821,469.32086,431.9955,227.65689,383.7539,2
205,424.1513,1355.2228,170.16568,1372.7112,398.7063,1390.7374,189.7569,1412.7927,456.74463,1476.3848,144.64267,1492.9698,558.4771,786.28235,231.50987,716.34766,584.5165,839.68256,251.20123,761.0056,568.1026,835.15936,274.7903,735.90875,543.9526,817.9693,274.82736,716.68915,452.98596,443.44415,187.55937,428.88916,1
206,443.09787,1318.8047,229.9719,1296.5558,434.90576,1348.2888,256.0853,1338.6229,422.80356,1417.0901,195.80139,1393.24,407.56497,367.5078,245.70992,215.13924,394.30457,341.46143,247.80551,180.18997,396.34,329.1403,261.63828,179.75085,401.86508,342.1246,265.71588,187.99832,489.94516,430.94836,308.37708,398.0896,3
207,424.58228,1355.69,143.98575,1346.4602,400.58942,1392.9027,164.9001,1384.9591,452.73444,1473.7245,114.14863,1458.9893,495.9872,750.24915,247.20616,586.5536,506.774,802.37604,293.47406,594.7173,480.22516,789.43274,296.35458,554.9509,462.1325,772.0035,284.98663,552.7087,436.52545,428.17926,173.97563,416.99414,2
208,391.49042,1339.3348,170.61552,1296.1375,377.31277,1371.5566,198.76308,1335.2483,396.44238,1456.5735,126.27166,1401.802,421.1107,716.25806,139.58438,694.0069,404.58255,759.4795,125.13351,725.8271,373.40933,733.9161,139.38403,713.5056,371.67487,719.59045,153.13208,699.3876,439.4864,422.37244,213.15541,433.6752,3
209,444.86792,1339.697,247.6909,1398.4275,414.20633,1378.2098,262.8357,1442.637,481.03534,1481.7468,230.3777,1539.5642,600.34753,738.5409,166.02841,624.4082,612.4587,809.129,156.83675,692.193,586.5247,796.9099,199.21016,675.827,558.9216,771.15027,216.72052,647.57166,561.1946,288.15915,240.32901,235.374,2
210,411.39935,1362.699,147.75609,1349.972,387.80692,1400.611,168.60791,1387.4526,439.2918,1482.6011,119.8578,1463.4353,497.346,765.00415,228.13614,595.95734,510.50107,821.4949,270.9583,613.97943,484.01544,810.8779,281.76724,576.7345,465.4601,792.47,269.3025,571.32623,431.08728,431.53418,171.74867,409.40845,3
211,424.65506,1333.6194,195.03268,1323.9243,411.0695,1361.9307,217.7746,1357.4913,432.74503,1453.638,147.89862,1433.6847,395.2871,708.18176,204.44167,722.68005,364.164,741.74475,209.42528,766.8383,340.3933,710.75616,233.15498,750.9009,341.55344,696.7572,241.38551,730.56757,468.40402,438.5056,205.44652,434.91547,1
212,436.68814,1330.9277,190.51968,1342.6586,414.57648,1369.0303,209.46048,1382.9941,462.88843,1441.7249,161.92781,1450.8572,506.1532,775.5536,151.97102,748.8064,515.78516,824.4053,136.54327,801.26495,494.8328,817.9424,160.48193,795.31177,474.3865,801.1242,176.16374,774.2968,462.88577,438.06653,219.02808,419.72226,3
213,410.87738,1334.4631,160.33759,1310.0139,393.61105,1369.3525,185.4294,1346.8936,427.05505,1444.5261,130.4387,1420.6594,533.0913,280.83817,226.06651,495.95923,520.29095,229.74377,273.61108,478.63336,491.56152,219.15955,276.449,449.57233,485.05396,246.52408,271.31067,463.01556,421.21613,403.9307,176.43448,421.01974,3
214,411.8368,1310.7592,190.27046,1328.6095,387.75302,1345.8447,207.42361,1366.8505,441.8417,1418.5806,166.08905,1435.4043,479.97644,754.3112,158.56567,725.5676,480.55856,804.55457,151.51265,775.08044,452.37006,787.7697,178.9865,760.8141,436.4639,769.88806,191.78307,739.1044,455.83603,441.37234,208.71864,427.76883,3
215,444.25742,1341.0942,170.13635,1343.994,427.11755,1374.0771,190.85191,1382.3962,449.9396,1455.0015,126.15414,1458.0125,429.46793,403.40286,172.36879,680.11237,388.59146,362.8307,172.15218,716.56616,403.74036,333.163,191.90416,710.17456,400.2123,353.1667,201.87044,698.4644,465.5836,409.92557,205.63922,405.75974,3
216,448.32123,1339.3071,170.42854,1353.8593,427.28577,1364.2073,199.29225,1391.8007,459.14658,1459.3167,127.61961,1480.2473,408.09637,634.8542,94.02997,770.27704,380.94836,659.3829,58.362015,818.2179,360.18918,631.63257,74.38699,822.94556,360.92245,623.47064,98.46364,804.8709,474.0481,410.1785,215.41112,421.5724,3
217,425.82837,1332.6337,181.28317,1336.0931,407.49527,1369.47,201.36348,1377.9336,436.9114,1439.1857,156.21846,1441.8439,480.119,438.1218,202.63243,497.1794,462.1002,393.54834,228.33954,466.54202,462.66895,372.97296,221.80688,444.6502,460.00122,393.06717,224.1316,457.76108,446.55325,425.14648,205.13423,422.4795,3
218,409.04193,1343.9965,159.62172,1323.8763,385.90918,1381.0183,180.00444,1360.5402,439.09448,1463.8752,133.14128,1438.6366,526.43616,762.12427,167.36986,629.7021,550.20856,813.5963,180.03511,663.7269,534.8793,808.5397,202.64076,635.3026,511.4689,790.9779,203.3187,621.1427,429.4244,432.14725,173.73714,409.342,3
219,417.3069,1313.2659,175.07413,1319.2458,394.9027,1347.3766,197.20952,1357.9734,440.64136,1419.0869,154.02756,1428.7805,563.21875,263.6582,226.94093,495.57507,553.2364,213.37479,270.89664,474.4361,522.1557,200.51984,275.858,443.40744,514.3487,227.47536,273.16437,455.79828,429.13455,402.59863,195.19208,426.40018,3
220,420.98355,1336.9727,181.06647,1318.1958,392.19583,1373.069,206.22084,1359.2385,440.8598,1453.2407,160.37715,1430.0405,521.0861,723.80945,83.30491,688.6526,532.4038,757.4945,60.648438,719.7655,514.0818,745.0598,76.57014,710.0779,497.86288,736.7368,91.06737,699.41736,464.08786,445.4596,218.83311,433.7547,1
221,447.6728,1308.5999,193.47894,1302.87,425.05057,1335.036,206.32346,1325.5726,477.3587,1426.5078,171.68779,1417.3301,241.37431,510.46036,417.88193,521.5829,183.05827,508.34518,469.13583,536.55945,188.17426,477.0984,475.3386,512.782,211.94475,478.53958,451.8041,509.41525,447.73404,420.1794,224.80913,404.11096,3
222,419.75677,1350.1416,153.3889,1344.667,398.06073,1385.5037,174.52475,1384.1711,444.6748,1464.8528,122.32004,1453.6132,436.92963,720.7412,185.98514,574.8587,427.65588,762.1306,219.2768,576.5591,403.2954,737.2566,222.5012,538.5952,395.53116,722.59973,218.97537,537.09033,445.7734,431.07666,184.84222,423.2202,2
223,417.5742,1326.5741,197.7947,1326.6648,392.3208,1357.9417,215.9522,1363.2045,443.68774,1442.4534,168.45938,1439.9929,522.7121,745.3308,173.25629,738.7619,523.66144,798.86914,164.16145,784.7576,490.87524,786.35956,186.46214,775.31616,474.62054,768.73047,200.81921,757.0153,490.12122,429.21033,239.89896,426.89572,3
224,433.53183,1309.4053,193.4835,1330.1133,411.36032,1345.3405,211.05894,1370.1727,460.35864,1415.2346,165.83223,1433.5981,506.9296,775.7333,150.48824,758.3723,517.96295,825.1632,134.64305,808.3452,496.0382,819.5184,155.59737,803.3783,474.77066,803.1611,171.8169,783.5718,460.53314,438.33545,218.40262,429.77515,1
225,439.68805,1291.3817,185.05852,1349.6448,412.95068,1322.7063,190.75334,1384.0005,484.17508,1399.5823,190.74979,1463.6383,461.72263,794.65137,288.71436,218.69919,475.0593,841.97424,309.14032,186.8761,465.67963,840.7171,302.7482,196.68185,444.04614,824.9137,302.95786,210.18802,413.07538,463.51627,205.6955,402.7031,3
226,449.7006,1310.0697,194.65683,1315.0634,420.2301,1346.2446,215.93796,1356.7238,456.01346,1414.4884,175.31128,1423.2672,604.26746,197.44022,140.37079,147.47246,625.5264,158.12329,123.66,104.032974,596.3539,142.58308,152.80325,105.3392,583.49194,164.8334,164.00443,119.09477,442.5598,427.90527,245.62407,423.9174,3
227,412.92935,1299.3079,188.54007,1309.3193,388.28876,1333.8809,205.40408,1346.0114,444.69073,1409.9963,164.56224,1418.8833,490.6131,742.4383,163.30261,722.2405,493.0305,794.87946,156.00342,771.6916,462.877,779.5173,182.8847,758.525,446.21313,761.41504,195.47961,737.13806,454.46527,429.2771,211.90645,418.54825,3
228,433.7108,1291.5162,176.08267,1275.3478,410.19455,1324.6448,196.09265,1317.6732,451.2,1400.5138,145.93088,1380.481,655.3199,368.48053,78.84935,353.79715,689.1087,327.72275,64.38089,317.19263,677.72595,303.87183,81.83941,293.16513,657.2285,322.821,96.48964,306.73767,438.4074,438.38513,226.46904,425.13852,3
229,403.25305,1338.7079,158.7396,1335.8303,382.75885,1375.6204,179.67398,1378.3229,423.33884,1439.6655,136.11644,1437.742,426.29538,502.58783,136.67336,236.08554,390.40268,478.77557,156.05034,191.04042,386.34836,444.57538,176.54527,197.12135,387.0012,457.08176,176.17348,218.8847,455.15305,419.74725,226.42226,380.1353,3
230,437.4513,1313.4205,195.20988,1329.9152,417.32135,1342.4359,212.21269,1360.5981,457.65283,1425.0311,174.9522,1438.5297,455.67517,511.48758,273.5106,327.8648,451.45587,476.84814,283.2224,292.60162,463.1218,445.9889,278.39343,291.40717,449.314,458.23694,282.7613,300.63995,408.13376,467.8078,207.55804,431.0741,3
231,443.89056,1330.7998,207.31892,1344.0131,422.34485,1366.5652,226.91591,1384.1804,469.7469,1443.7152,176.15588,1453.6399,503.95605,746.129,162.6182,728.60913,505.85013,796.6235,148.83698,779.34326,475.53796,780.4798,176.80621,769.11365,458.63092,763.5499,191.84578,747.4731,471.42557,431.86957,224.15341,423.74628,3
232,440.43967,1325.6387,205.78902,1357.0176,416.0458,1358.728,222.63287,1395.5508,467.5741,1440.6531,176.72206,1472.3892,531.38336,747.7349,216.23154,723.1622,539.67773,800.7105,215.01836,770.6542,512.23773,789.09216,240.56235,754.6813,492.8501,770.8375,250.93134,733.93256,482.54395,438.51105,233.66838,429.1593,3
233,406.2682,1322.0383,158.09605,1313.0591,383.68008,1357.3328,176.97998,1351.937,425.8085,1432.2716,130.73111,1420.9717,517.44586,622.0038,266.7794,570.9307,524.26105,639.38135,309.38303,587.5824,513.2634,613.4358,323.95172,552.6667,502.8306,610.0759,309.92538,546.51373,440.6986,435.71625,198.74208,410.60703,2
234,455.0193,1282.4652,207.90512,1312.495,433.39944,1312.1825,226.36356,1351.0261,465.73865,1383.9891,173.24991,1415.5535,443.84723,517.8917,351.26337,515.6916,409.9535,503.5688,397.49203,506.11026,408.89572,467.43378,392.23285,472.24396,415.23145,472.9625,379.88345,477.84576,487.54156,415.8164,240.32663,416.9948,3
235,429.02994,1306.1805,172.53111,1298.6206,409.45105,1336.9719,195.57227,1334.9526,447.18182,1420.1056,138.2849,1412.8259,628.6795,447.57178,230.76224,533.9338,664.24335,418.1432,278.59705,525.36926,659.04956,399.56802,282.69556,482.72995,642.2365,414.8694,270.98816,485.40222,396.52063,414.1759,162.411,443.72418,3
236,408.35794,1317.3875,158.1513,1324.9497,386.53903,1350.1722,177.37567,1363.4297,423.89267,1422.0779,132.6975,1427.6106,387.8669,499.22226,271.13583,406.0923,349.40372,469.63434,320.81195,386.64465,350.86975,438.99597,321.96393,373.44083,356.24646,453.19727,306.8496,387.51736,447.4368,425.89502,208.67465,400.52872,3
237,427.66583,1319.033,190.36624,1312.2297,405.01932,1356.0757,208.33253,1351.2059,454.28226,1425.4468,161.91956,1414.3457,509.4913,765.7782,170.0064,691.72064,520.63416,813.1955,165.78607,734.9246,500.2658,804.92944,191.38904,719.81445,480.2439,788.35266,201.2061,702.1298,461.62997,448.50183,225.55771,429.32797,2
238,415.39572,1350.2639,181.2945,1346.6372,391.08594,1385.4576,203.05855,1385.2032,442.23883,1454.8464,156.50589,1454.447,487.19482,344.11023,262.0995,491.67474,455.98492,310.40436,312.84988,470.63266,432.1727,302.02716,313.44763,447.85797,434.90186,323.6501,303.28464,463.78082,439.70093,403.42023,191.7933,434.49072,3
239,430.62244,1348.3064,200.81589,1323.766,410.61658,1375.2832,220.97603,1353.6243,455.50858,1465.2845,179.03247,1441.6968,493.53366,777.33246,190.9072,172.35028,500.83975,828.39813,229.29929,121.28952,480.78705,822.424,236.99864,130.33719,458.16498,808.283,231.304,159.1085,459.19186,417.45874,225.23474,387.75726,1
240,425.96948,1331.0305,194.21846,1314.9968,405.50677,1361.627,213.63072,1353.4858,442.49643,1446.5112,156.96104,1424.5421,537.1561,716.8695,170.07169,630.52515,538.7297,752.7906,169.15257,643.77014,521.7566,731.70715,176.8663,612.60925,507.4784,720.3199,186.5442,603.5841,484.0888,428.2226,231.82187,427.0541,1
241,439.859,1302.276,187.87794,1318.4047,417.7559,1329.953,199.79033,1343.3806,470.2685,1414.8718,168.72568,1429.1716,245.20503,499.67902,418.82538,515.88617,189.02527,500.13263,467.7238,529.44434,189.2529,475.5185,472.15247,510.05853,211.55127,477.60596,449.35928,508.36157,438.03174,420.654,226.2908,405.78082,3
242,411.46536,1350.7231,147.867,1317.2542,389.74963,1385.2844,170.07814,1356.4182,433.38678,1465.2228,112.94221,1426.0493,525.8543,782.8515,158.80676,201.79248,538.4051,833.3794,191.92586,153.27393,520.6354,831.07837,209.54984,158.58646,498.04578,817.0127,205.57954,185.57922,457.22256,425.476,222.1742,386.12054,3
